,wl,pure,salty,cdom,bbw,Kd
666,1632.0,646.134955,612.26553186,612.2655321980743,0.0001,646.1352680365
667,1634.0,640.72154,606.98042637,606.9804266997273,0.0001,640.7218530365
668,1636.0,636.345335,602.77588286,602.7758831815863,0.0001,636.3456480364999
669,1638.0,631.9975149999999,598.5792752499999,598.5792755636462,0.0001,631.9978280364999
670,1640.0,628.088135,594.70895042,594.7089507259022,0.0001,628.0884480364999
671,1642.0,624.52684,591.30632883,591.3063291283496,0.0001,624.5271530365
672,1644.0,620.21752,587.104194615,587.1041949059833,0.0001,620.2178330365
673,1646.0,616.231435,583.29312582,583.2931261037988,0.0001,616.2317480365
674,1648.0,612.202765,579.38865227,579.3886525467918,0.0001,612.2030780365
675,1650.0,608.03242,575.29399638,575.2939966499578,0.0001,608.0327330365
676,1652.0,604.753225,572.1169784550001,572.1169787182927,0.0001,604.7535380365
677,1654.0,601.3125249999999,568.7330841899999,568.7330844467917,0.0001,601.3128380364999
678,1656.0,598.6717550000001,566.26754687,566.2675471204517,0.0001,598.6720680365
679,1658.0,596.28773,563.989594375,563.989594619268,0.0001,596.2880430365
680,1660.0,594.5315400000001,562.3844275900001,562.3844278282371,0.0001,594.5318530365
681,1662.0,593.00666,560.993078365,560.9930785973548,0.0001,593.0069730365
682,1664.0,591.0877849999999,559.1113033999999,559.1113036266179,0.0001,591.0880980364999
683,1666.0,588.8273849999999,556.9975341149999,556.9975343360227,0.0001,588.8276980364999
684,1668.0,592.3849299999999,560.73095079,560.7309510055657,0.0001,592.3852430364999
685,1670.0,590.6740599999999,559.0390149499999,559.0390151602433,0.0001,590.6743730364999
686,1672.0,589.34281,557.82250195,557.8225021550523,0.0001,589.3431230365
687,1674.0,587.869885,556.5414545799999,556.5414547799896,0.0001,587.8701980364999
688,1676.0,586.7928149999999,555.5809396899999,555.5809398850519,0.0001,586.7931280364999
689,1678.0,585.5410449999999,554.335315445,554.335315635236,0.0001,585.5413580364999
690,1680.0,585.24895,554.2888428150001,554.2888430005393,0.0001,585.2492630365
691,1682.0,585.1845999999999,554.36834152,554.3683417009581,0.0001,585.1849130364999
692,1684.0,584.850495,554.16928794,554.1692881164903,0.0001,584.8508080365
693,1686.0,584.69945,554.24187705,554.2418772221326,0.0001,584.6997630364999
694,1688.0,584.663905,554.262896005,554.2628961728827,0.0001,584.6642180365
695,1690.0,584.2745199999999,554.14715567,554.1471558337377,0.0001,584.2748330364999
696,1692.0,584.4754250000001,554.4890368200001,554.4890369796951,0.0001,584.4757380365
697,1694.0,584.609585,554.981702765,554.9817029207521,0.0001,584.6098980365
698,1696.0,585.8872700000001,556.1857710050001,556.1857711569068,0.0001,585.8875830365
699,1698.0,586.7094,557.2840438999999,557.2840440481559,0.0001,586.7097130364999
700,1700.0,588.32177,559.107273255,559.107273399498,0.0001,588.3220830365
701,1702.0,590.0275250000001,560.9686037450001,560.9686038859305,0.0001,590.0278380365
702,1704.0,591.4248650000001,562.5699589200001,562.5699590574509,0.0001,591.4251780365
703,1706.0,592.982445,564.31746061,564.3174607440571,0.0001,592.9827580365
704,1708.0,595.619885,567.217289135,567.2172892657472,0.0001,595.6201980364999
705,1710.0,598.79892,570.62118741,570.6211875375191,0.0001,598.7992330364999
706,1712.0,601.7658150000001,573.8323561950001,573.8323563193707,0.0001,601.7661280365
707,1714.0,605.478545,577.74810261,577.7481027312999,0.0001,605.4788580365
708,1716.0,609.0191599999999,581.4619671199999,581.461967238305,0.0001,609.0194730364999
709,1718.0,613.298105,586.021398375,586.0213984903841,0.0001,613.2984180364999
710,1720.0,617.937725,590.902707235,590.9027073475352,0.0001,617.9380380365
711,1722.0,622.4262650000001,595.653463525,595.6534636347567,0.0001,622.4265780365
712,1724.0,627.046725,600.4380205350001,600.4380206420468,0.0001,627.0470380365
713,1726.0,632.6475,606.3443080850001,606.3443081894038,0.0001,632.6478130365
714,1728.0,637.9140649999999,611.70073793,611.700738031826,0.0001,637.9143780364999
715,1730.0,643.35735,617.64117833,617.6411784293119,0.0001,643.3576630365
716,1732.0,649.778215,623.907987365,623.90798746186,0.0001,649.7785280365
717,1734.0,656.9377049999999,631.71295041,631.7129505044684,0.0001,656.9380180364999
718,1736.0,663.40084,638.16285233,638.162852422136,0.0001,663.4011530365
719,1738.0,672.17599,647.40664995,647.4066500398611,0.0001,672.1763030364999
720,1740.0,680.55531,655.58415722,655.5841573076424,0.0001,680.5556230364999
721,1742.0,688.981515,664.39452194,664.3945220254786,0.0001,688.9818280364999
722,1744.0,699.233205,675.000156475,675.0001565583682,0.0001,699.2335180365
723,1746.0,709.665555,685.57043045,685.5704305313097,0.0001,709.6658680365
724,1748.0,720.667075,696.58208638,696.5820864593022,0.0001,720.6673880364999
725,1750.0,731.185155,707.617702315,707.6177023923442,0.0001,731.1854680365
726,1752.0,742.3690799999999,718.9229352149999,718.9229352904346,0.0001,742.3693930364999
727,1754.0,752.631395,729.40842586,729.4084259335721,0.0001,752.6317080365
728,1756.0,764.16145,741.3289624199999,741.3289624917555,0.0001,764.1617630364999
729,1758.0,775.2339000000001,752.569145195,752.569145264984,0.0001,775.2342130365
730,1760.0,786.45001,764.134599505,764.134599573256,0.0001,786.4503230365
731,1762.0,799.01711,777.05161134,777.0516114065708,0.0001,799.0174230365
732,1764.0,812.783335,791.2198692999999,791.219869364927,0.0001,812.7836480364999
733,1766.0,826.2060700000001,805.0489952500001,805.0489953133242,0.0001,826.2063830365
734,1768.0,837.431595,816.95338151,816.9533815717606,0.0001,837.4319080365
735,1770.0,847.3626999999999,827.4474138399999,827.4474139002356,0.0001,847.3630130364999
736,1772.0,855.894375,836.883737515,836.8837375737485,0.0001,855.8946880364999
737,1774.0,864.587285,846.260827375,846.260827432298,0.0001,864.5875980364999
738,1776.0,872.096645,854.6510427349999,854.6510427908833,0.0001,872.0969580364999
739,1778.0,878.5526950000001,862.0549462500001,862.0549463045036,0.0001,878.5530080365
740,1780.0,884.877375,869.376656305,869.3766563581578,0.0001,884.8776880365
741,1782.0,890.11014,875.653918395,875.6539184468454,0.0001,890.1104530365
742,1784.0,894.83352,881.4193423,881.4193423505653,0.0001,894.8338330365
743,1786.0,899.3590250000001,886.978319775,886.9783198243169,0.0001,899.3593380365
744,1788.0,901.253725,889.79322861,889.7932286580992,0.0001,901.2540380365
745,1790.0,902.82814,892.499491845,892.4994918919116,0.0001,902.8284530364999
746,1792.0,903.17683,893.7418532949999,893.7418533407533,0.0001,903.1771430365
747,1794.0,902.8806450000001,894.3167436750001,894.3167437196239,0.0001,902.8809580365
748,1796.0,901.897295,894.136502695,894.1365027385219,0.0001,901.8976080365
749,1798.0,900.4054,893.375869835,893.3758698774474,0.0001,900.4057130365
750,1800.0,900.91343,894.465485,894.4654850413993,0.0001,900.9137430364999
751,1802.0,901.892825,896.02476224,896.0247622803772,0.0001,901.8931380365
752,1804.0,903.079165,897.6572736649999,897.6572737043803,0.0001,903.0794780365
753,1806.0,902.4691399999999,897.42902219,897.4290222284079,0.0001,902.4694530364999
754,1808.0,900.07948,895.30209438,895.3020944174597,0.0001,900.0797930365
755,1810.0,897.972545,893.38598883,893.3859888665348,0.0001,897.9728580364999
756,1812.0,897.41643,892.91968733,892.9196873656327,0.0001,897.4167430365
757,1814.0,894.64047,890.2058097,890.2058097347531,0.0001,894.6407830365
758,1816.0,897.929725,893.393699345,893.3936993788949,0.0001,897.9300380364999
759,1818.0,901.85901,897.2125885,897.2125885330581,0.0001,901.8593230365
760,1820.0,900.86583,896.093221775,896.0932218072418,0.0001,900.8661430364999
761,1822.0,899.13987,894.09346598,894.0934660114458,0.0001,899.1401830364999
762,1824.0,897.510385,892.2141708600001,892.2141708906695,0.0001,897.5106980365
763,1826.0,898.7435300000001,893.0944415550001,893.0944415849123,0.0001,898.7438430365
764,1828.0,903.34938,897.32390775,897.3239077791736,0.0001,903.3496930365
765,1830.0,908.2668249999999,901.7936834999999,901.7936835284532,0.0001,908.2671380364999
766,1832.0,915.667605,908.761587945,908.7615879727508,0.0001,915.6679180364999
767,1834.0,924.283675,916.83701977,916.8370197970656,0.0001,924.2839880365
768,1836.0,934.2917799999999,926.2918586999999,926.2918587263973,0.0001,934.2920930364999
769,1838.0,945.3578249999999,936.724338915,936.7243389407456,0.0001,945.3581380364999
770,1840.0,958.8831749999999,949.5283028299999,949.5283028551099,0.0001,958.8834880364999
771,1842.0,973.18751,963.1027535349999,963.10275355949,0.0001,973.1878230364999
772,1844.0,989.300565,978.43375681,978.4337568338854,0.0001,989.3008780365
773,1846.0,1011.4812450000001,999.6769240100001,999.6769240332958,0.0001,1011.4815580365
774,1848.0,1039.9496849999998,1027.2369187099998,1027.2369187327204,0.0001,1039.9499980365
775,1850.0,1071.512055,1057.736112435,1057.7361124571594,0.0001,1071.5123680365
776,1852.0,1108.398525,1093.058854325,1093.0588543466124,0.0001,1108.3988380365001
777,1854.0,1196.08965,1179.06485634,1179.0648563610787,0.0001,1196.0899630365
778,1856.0,1277.594025,1259.1053349200001,1259.1053349405584,0.0001,1277.5943380365002
779,1858.0,1342.59643,1322.749586655,1322.7495866750508,0.0001,1342.5967430365001
780,1860.0,1445.900235,1423.2327066550001,1423.2327066745559,0.0001,1445.9005480365001
781,1862.0,1536.394135,1510.637285,1510.6372850190728,0.0001,1536.3944480365
782,1864.0,1630.91028,1603.675928345,1603.675928363602,0.0001,1630.9105930365001
783,1866.0,1718.42416,1687.697531655,1687.6975316731425,0.0001,1718.4244730365
784,1868.0,1835.706735,1800.5476016549999,1800.5476016726946,0.0001,1835.7070480365
785,1870.0,1998.4994550000001,1958.5048616550002,1958.5048616722581,0.0001,1998.4997680365002
786,1872.0,2197.2762199999997,2151.2373016549996,2151.237301671831,0.0001,2197.2765330364996
787,1874.0,2442.046075,2389.0226033450003,2389.0226033614167,0.0001,2442.0463880365
788,1876.0,2752.50914,2692.366796655,2692.366796671011,0.0001,2752.5094530365
789,1878.0,3092.071705,3024.407535,3024.4075350156154,0.0001,3092.0720180364997
790,1880.0,3451.65716,3374.859343345,3374.85934336023,0.0001,3451.6574730365
791,1882.0,3895.745785,3809.680003345,3809.680003359854,0.0001,3895.7460980365
792,1884.0,4390.134535,4293.323286655,4293.323286669487,0.0001,4390.1348480365
793,1886.0,4902.7905,4793.487646655,4793.48764666913,0.0001,4902.7908130365
794,1888.0,5531.92583,5411.474555,5411.47455501378,0.0001,5531.9261430365
795,1890.0,6168.706725,6036.838391655,6036.838391668441,0.0001,6168.7070380365
796,1892.0,6807.708975,6666.30404,6666.3040400131085,0.0001,6807.7092880365
797,1894.0,7499.29223,7353.186153345,7353.186153357785,0.0001,7499.2925430365
798,1896.0,8142.15063,7995.775916655,7995.77591666747,0.0001,8142.1509430365
799,1898.0,8834.969765,8692.624601655,8692.624601667161,0.0001,8834.9700780365
800,1900.0,9476.648075,9351.227021654999,9351.22702166686,0.0001,9476.6483880365
801,1902.0,10088.162395000001,9979.262496655001,9979.26249666657,0.0001,10088.162708036501
802,1904.0,10588.75555,10500.94363,10500.943630011283,0.0001,10588.7558630365
803,1906.0,11064.17382,11002.285338345,11002.285338356005,0.0001,11064.1741330365
804,1908.0,11471.588815000001,11433.206041655001,11433.206041665733,0.0001,11471.589128036501
805,1910.0,11809.24251,11790.335895,11790.335895010468,0.0001,11809.2428230365
806,1912.0,12131.080375,12129.232188345,12129.232188355209,0.0001,12131.0806880365
807,1914.0,12425.025005,12439.697973344999,12439.697973354956,0.0001,12425.0253180365
808,1916.0,12646.332075,12672.422101655,12672.422101664712,0.0001,12646.3323880365
809,1918.0,12823.31922,12861.900851655,12861.900851664472,0.0001,12823.3195330365
810,1920.0,12949.191875,12994.355105,12994.355105009237,0.0001,12949.1921880365
811,1922.0,13095.31975,13146.930260000001,13146.93026000901,0.0001,13095.3200630365
812,1924.0,13216.90929,13272.817986655,13272.817986663787,0.0001,13216.9096030365
813,1926.0,13286.00257,13346.075135000001,13346.07513500857,0.0001,13286.0028830365
814,1928.0,13332.30761,13397.081316655,13397.081316663358,0.0001,13332.3079230365
815,1930.0,13387.37254,13451.87761,13451.877610008152,0.0001,13387.3728530365
816,1932.0,13413.207124999999,13484.562429999998,13484.562430007949,0.0001,13413.2074380365
817,1934.0,13413.42678,13487.334133344999,13487.334133352753,0.0001,13413.4270930365
818,1936.0,13396.14655,13471.12845,13471.128450007564,0.0001,13396.1468630365
819,1938.0,13332.583390000002,13411.729158345002,13411.729158352378,0.0001,13332.583703036502
820,1940.0,13220.527520000001,13303.165565000001,13303.165565007195,0.0001,13220.527833036502
821,1942.0,13101.575225,13186.899636655,13186.899636662016,0.0001,13101.5755380365
822,1944.0,12955.26821,13044.487853345001,13044.487853351844,0.0001,12955.2685230365
823,1946.0,12802.34706,12894.387388345,12894.387388351674,0.0001,12802.3473730365
824,1948.0,12637.666875,12731.856296655002,12731.856296661512,0.0001,12637.667188036501
825,1950.0,12458.417085000001,12553.815371655,12553.815371661349,0.0001,12458.417398036501
826,1952.0,12254.296835,12350.366713345,12350.366713351192,0.0001,12254.2971480365
827,1954.0,12028.58882,12124.658698345002,12124.65869835104,0.0001,12028.589133036501
828,1956.0,11813.778785,11908.774116655,11908.77411666089,0.0001,11813.7790980365
829,1958.0,11600.282725,11693.666236654999,11693.666236660743,0.0001,11600.2830380365
830,1960.0,11411.470664999999,11502.839401655,11502.839401660602,0.0001,11411.4709780365
831,1962.0,11219.546805,11306.751673345,11306.751673350464,0.0001,11219.5471180365
832,1964.0,11026.97973,11109.752093345,11109.75209335033,0.0001,11026.9800430365
833,1966.0,10822.359855,10900.028121655001,10900.0281216602,0.0001,10822.3601680365
834,1968.0,10598.067270000001,10668.885301655002,10668.885301660071,0.0001,10598.067583036502
835,1970.0,10407.894675,10471.325198344999,10471.325198349943,0.0001,10407.8949880365
836,1972.0,10199.80737,10256.119021655,10256.119021659822,0.0001,10199.8076830365
837,1974.0,9985.719355000001,10034.106225000001,10034.106225004705,0.0001,9985.719668036501
838,1976.0,9773.311389999999,9812.698931654999,9812.698931659586,0.0001,9773.3117030365
839,1978.0,9569.459574999999,9599.847788345,9599.847788349474,0.0001,9569.4598880365
840,1980.0,9365.898925,9386.750536655,9386.750536659363,0.0001,9365.8992380365
841,1982.0,9176.95242,9187.595838345,9187.595838349256,0.0001,9176.9527330365
842,1984.0,8984.904825,8985.474368345,8985.47436834915,0.0001,8984.9051380365
843,1986.0,8802.199859999999,8793.904393345,8793.904393349048,0.0001,8802.2001730365
844,1988.0,8612.460765,8594.763015,8594.76301500395,0.0001,8612.4610780365
845,1990.0,8417.11931,8389.482003345,8389.48200334885,0.0001,8417.1196230365
846,1992.0,8244.745905,8207.706315,8207.706315003756,0.0001,8244.7462180365
847,1994.0,8091.990735,8046.220453345,8046.220453348663,0.0001,8091.991048036501
848,1996.0,7928.220245,7873.584953345,7873.5849533485725,0.0001,7928.220558036501
849,1998.0,7763.6248000000005,7700.796090000001,7700.796090003485,0.0001,7763.625113036501
850,2000.0,7591.959215000001,7521.340041655001,7521.340041658399,0.0001,7591.959528036501
